type,name,res_id,src,value,fuzzy
field,"workflow.activity,subflow",0,Subflow,Подпоток,0
field,"workflow.activity,workflow",0,Workflow,Ход работ (WorkFlow),0
field,"workflow.instance,overflows",0,Overflow,Переполнение,0
field,"workflow.instance,rec_name",0,Name,Наименование,0
field,"workflow.instance,res_id",0,Resource ID,Ресурс ID,0
field,"workflow.instance,res_type",0,Resource Model,Ресурс Шаблон,0
field,"workflow.instance,state",0,State,Состояние,0
field,"workflow.instance,uid",0,User ID,Пользователь ID,0
field,"workflow.instance,workflow",0,Workflow,Ход работ (WorkFlow),0
field,"workflow.instance,workitems",0,Workitems,Рабочий пункт,0
field,"workflow.transition,act_from",0,Source Activity,Источник действия,0
field,"workflow.transition,act_to",0,Destination Activity,Получатель действия,0
field,"workflow.transition,condition",0,Condition,Состояние,0
field,"workflow.transition,group",0,Group Required,Требуется группа,0
field,"workflow.transition,rec_name",0,Name,Наименование,0
field,"workflow.transition,signal",0,Signal (button Name),сигнал (Наименование кнопки),0
field,"workflow.transition,trigger_expr_id",0,Trigger Expr ID,ИД триггера прерывания,0
field,"workflow.transition,trigger_model",0,Trigger Type,Тип триггера,0
field,"workflow.transition-workflow.instance,inst_id",0,Instance,Экземпляр,0
field,"workflow.transition-workflow.instance,rec_name",0,Name,Наименование,0
field,"workflow.transition-workflow.instance,trans_id",0,Transition,Переход,0
field,"workflow.trigger,instance",0,Destination Instance,Экземпляр получатель,0
field,"workflow.trigger,model",0,Model,Шаблон,0
field,"workflow.trigger,rec_name",0,Name,Наименование,0
field,"workflow.trigger,res_id",0,Resource ID,Ресурс ID,0
field,"workflow.trigger,workitem",0,Workitem,Пункт процесса,0
field,"workflow.workitem,activity",0,Activity,Деятельность,0
field,"workflow.workitem,instance",0,Instance,Экземпляр,0
field,"workflow.workitem,rec_name",0,Name,Наименование,0
field,"workflow.workitem,state",0,State,Состояние,0
field,"workflow.workitem,subflow",0,Subflow,Подпоток,0
help,"ekd.document,template",0,Template documents,Шаблон документов,0
help,"ekd.document.bank.statement,template_bank",0,Template documents,Шаблон документов,0
help,"ekd.document.head.advancecash,template_advance",0,Template documents,Шаблон документов,0
help,"ekd.document.head.bank,content",0,Назначение платежа,,0
help,"ekd.document.head.bank,kbk_indicator",0,"КБК — код классификации доходов бюджетов Российской Федерации
 из 20 цифр Заполняется только для бюджетных платежей",,0
help,"ekd.document.head.bank,kind_payment_tax",0,"Тип платежа — двухбуквенный показатель типа платежа в""                u"" соответствии с таблицей ниже. Существует взаимосвязь между типом платежа и КБК.
НС-Уплата налога или сбора
ПЛ-Уплата платежа
ГП-Уплата пошлины
ВЗ-Уплата взноса
АВ-Уплата аванса или предоплата
ПЕ-Уплата пени
ПЦ-Уплата процентов
СА-Налоговые санкции, установленные Налоговым кодексом РФ
АШ-Административные штрафы
ИШ-Иные штрафы, установленные законодательными или иными нормативными актами",,0
help,"ekd.document.head.bank,number_doc_base_tax",0,"Номер документа-основания и его дата — номер и дата документа, на основании которого производится уплата налога (сбора). Эти два поля зависят от значения полей «статус плательщика» и «основание платежа».",,0
help,"ekd.document.head.bank,okato_indicator",0,ОКАТО,,0
help,"ekd.document.head.bank,payment_details_tax",0,"Основание платежа — код из двух букв, отражающий основание платежа в соответствии с таблицей
ТП-Платежи текущего года без нарушения сроков
ЗД-Добровольное погашение задолженности по истекшим налоговым периодам без требования от налогового органа
БФ-Текущие платежи физических лиц — клиентов банка со своего банковского счета
ТР-Погашение задолженности по требованию налогового органа
РС-Погашение рассроченной задолженности
ОТ-Погашение отсроченной задолженности
РТ-Погашение реструктурируемой задолженности
ВУ-Погашение отсроченной задолженности в связи с введением внешнего управления
ПР-Погашение задолженности, приостановленной ко взысканию
АП-Погашение задолженности по акту проверки
АР-Погашение задолженности по исполнительному документу",,0
help,"ekd.document.head.bank,pole_code",0,Код,,0
help,"ekd.document.head.bank,pole_detail",0,Назначение платежа,,0
help,"ekd.document.head.bank,pole_maturity",0,Срок платежа,,0
help,"ekd.document.head.bank,pole_order",0,"Очер.плат.—очередность платежа от 1 до 6.
1-По исполнительным документам: возмещение вреда жизни и здоровью, алименты
2-По исполнительным документам: оплата труда, выплата выходного пособия, выплата авторского вознаграждения
3-Оплата труда, отчисления в Пенсионный фонд, Фонд социального страхования, фонды обязательного медицинского страхования
4-Платежи в бюджет и внебюджетные фонды (кроме перечисленных в очередности 3)
5-Другие платежи по исполнительным документам, не попадающие под очередность 1 и 2
6-Другие платежи в порядке календарной очередности",,0
help,"ekd.document.head.bank,pole_reserve",0,Резевное поле,,0
help,"ekd.document.head.bank,pole_type",0,Вид оплаты,,0
help,"ekd.document.head.bank,status_payer_tax",0,"01-Плательщик налогов (сборов) — юридическое лицо
02-Налоговый агент
03-Сборщик налогов и сборов
04-Налоговый орган
05-Территориальные органы Федеральной службы судебных приставов
06-Участник внешнеэкономической деятельности
07-Таможенный орган
08-Плательщик иных платежей в бюджетную систему, кроме платежей, управляемых налоговыми органами
09-Плательщик налогов (сборов) — индивидуальный предприниматель
10-Плательщик налогов (сборов) — частный нотариус
11-Плательщик налогов (сборов) — адвокат, учредивший адвокатский кабинет
12-Плательщик налогов (сборов) — глава крестьянского (фермерского) хозяйства
13-Плательщик налогов (сборов) — иное физическое лицо — владелец счета
14-Плательщик страховых взносов, производящий выплаты физическим лицам
15-Кредитные организации, оформляющие расчетные документы на перечисление налогов, сборов и иных платежей в бюджет, уплачиваемых физическими лицами без открытия банковского счета",,0
help,"ekd.document.head.bank,tax_period",0,"Налоговый период — показатель налогового периода для периодического платежа
 или определенная дата Указывается в формате «XX.NN.YYYY». Все возможные значения
элементов показателя налогового периода приведены в таблице ниже
(коды декадных платежей исключены с 2005 года).
                           XX	NN	                YYYY
Месячный платеж	        МС	месяц (01–12)	        год (4 цифры)
Квартальный платеж	        КВ	номер квартала (01–04)	год (4 цифры)
Полугодовой платеж	        ПЛ	номер полугодия (01–02)	год (4 цифры)
Годовой платеж	        ГД	00 (два ноля)	        год (4 цифры)
Платеж по определ. дате  число (01–31)	месяц (01–12)	год (4 цифры)",,0
help,"ekd.document.head.bank,template_bank",0,Template documents,Шаблон документов,0
help,"ekd.document.head.cash,template_cash",0,Template documents,Документ,0
help,"ekd.document.head.request,template_request",0,Template document,Документ,0
help,"ekd.document.payment,template",0,Template documents,Шаблон документов,0
help,"ekd.document.payment_term.line,percentage",0,In %,,0
help,"ekd.document.payment_term.line,sequence",0,Use to order lines in ascending order,,0
help,"ekd.document.template,code_call",0,"income, expense, ...",,0
help,"ir.action.act_window,auto_refresh",0,Add an auto-refresh on the view,Добавить авто-обновление в просмотр,0
help,"ir.action.act_window,limit",0,Default limit for the list view,По умолчанию кол-во записей в списке,0
help,"ir.action.act_window,search_value",0,Default search criteria for the list view,По умолчанию критерии поиска в списке,0
help,"ir.action.act_window,window_name",0,Use the action name as window name,"Используйте имя действия, как название окна",0
help,"ir.action.report,style",0,Define the style to apply on the report.,Определить стиль для применения по этому отчету.,0
help,"ir.action.wizard,window",0,Run wizard in a new window,Запустить мастера в новом окне,0
help,"ir.cron,companies",0,Companies registered for this cron,,0
help,"ir.cron,numbercall",0,"Number of times the function is called,
a negative number indicates that the function will always be called","Количество раз, когда вызывается функция,
отрицательное значение означает, что функции будут востребованы",0
help,"ir.cron,priority",0,"0=Very Urgent
10=Not urgent","0=Очень срочно
10=Не актуален",0
help,"ir.cron,request_user",0,The user who will receive requests in case of failure,"Пользователь, который будет получать запросы в случае неудачи",0
help,"ir.cron,user",0,The user used to execute this action,"Пользователь, используемый для выполнения этого действия",0
help,"ir.lang,code",0,RFC 4646 tag: http://tools.ietf.org/html/rfc4646,,0
help,"ir.model,module",0,Module in which this model is defined,"Модуль, в котором эти модели определяется",0
help,"ir.model.data,db_id",0,The id of the record in the database.,Идентификатор записи в базе данных.,0
help,"ir.model.data,fs_id",0,The id of the record as known on the file system.,"Идентификатор записи как известно, в файловой системе.",0
help,"ir.model.field,module",0,Module in which this field is defined,"Модуль, в котором это поле определяется",0
help,"ir.rule.group,default_p",0,Add this rule to all users by default,Добавить это правило для всех пользователей по умолчанию,0
help,"ir.rule.group,global_p",0,"Make the rule global 
so every users must follow this rule",Сделать правило общим,0
help,"ir.rule.group,rules",0,The rule is satisfied if at least one test is True,"Это правило выполняется, если по крайней мере одна проверка ернет истину",0
help,"party.party,employee",0,Check this box if the party is a Employee.,Отметьте если контрагент является сотрудником,0
model,"company.company,name",0,Company,Учет.орг.,0
model,"company.company.config.init,name",0,Company Config Init,Конфигурация модуля предприятия,0
model,"company.employee,name",0,Employee,Сотрудник,0
model,"company.employee.children,name",0,Children of Employees,Дети сотрдников,0
model,"company.employee.education,name",0,Education,Образование,0
model,"company.employee.experience,name",0,Work Experience,Опыт работы (Стаж),0
model,"company.employee.properties,name",0,Properties,Свойства,0
model,"company.job_function,name",0,Company Job Function,Должность в компании,0
model,"ekd.company.department,name",0,Department,Отдел и Структура Компании,0
model,"ekd.company.department.stock,name",0,Department,Отдел и Структура Компании,0
model,"ekd.company.employee.account,name",0,Personal account,Лицевой счет,0
model,"ekd.company.employee.category,name",0,Category,Категории,0
model,"ekd.company.job_function,name",0,Company Job Function,Должность в компании,0
model,"ekd.company.staff,name",0,Staff,Штат,0
model,"ekd.company.staff_list,name",0,Staff list,Штатное расписание,0
model,"ekd.company.staff_list.payroll,name",0,Staff list Payroll,,0
model,"ekd.document,name",0,Documents,Документы,0
model,"ekd.document.bank.statement,name",0,Bank Statement,,0
model,"ekd.document.head.advancecash,name",0,Documents of advance for money,,0
model,"ekd.document.head.bank,name",0,Documents of bank,Банковские документы,0
model,"ekd.document.head.cash,name",0,Documents of cash,Кассовые документы,0
model,"ekd.document.head.invoice,name",0,Documents (Invoice) ,Счета,0
model,"ekd.document.head.invoice_goods,name",0,Documents (Invoice) ,Счета,0
model,"ekd.document.head.invoice_tax,name",0,Documents (Invoice Tax) ,Счета-фатуры,0
model,"ekd.document.head.letter,name",0,Documents of letter,Письма,0
model,"ekd.document.head.order,name",0,Documents of order,Приказы,0
model,"ekd.document.head.request,name",0,Documents of request,Заявки,0
model,"ekd.document.line.advancecash,name",0,Specification of advance report,,0
model,"ekd.document.line.advancecash.amounts,name",0,Advance report (amount),,0
model,"ekd.document.line.payment,name",0,Documents Payment Line,Строка платежа,0
model,"ekd.document.line.product,name",0,Document specifications of product,,0
model,"ekd.document.line.product.tax,name",0,Document specifications of product,,0
model,"ekd.document.line.request,name",0,Document specifications of Request for money ,,0
model,"ekd.document.payment,name",0,Documents Payment,,0
model,"ekd.document.payment_term,name",0,Payment Term,Срок платежа,0
model,"ekd.document.payment_term.line,name",0,Payment Term Line,Строка срока платежа ,0
model,"ekd.document.payment_term.line.delay,name",0,Payment Term Line Delay,,0
model,"ekd.document.payment_term.line.delay,name",payment_term_line_delay_end_month,End Month,Конец месяца,0
model,"ekd.document.payment_term.line.delay,name",payment_term_line_delay_net_days,Net Days,Чистые дни,0
model,"ekd.document.payment_term.line.type,name",0,Payment Term Line Type,,0
model,"ekd.document.payment_term.line.type,name",payment_term_line_type_fixed,Fixed,Фиксированная,0
model,"ekd.document.payment_term.line.type,name",payment_term_line_type_percent,Percentage,Процент,0
model,"ekd.document.payment_term.line.type,name",payment_term_line_type_remainder,Remainder,,0
model,"ekd.document.template,name",0,Document Template,Шаблоны документов,0
model,"ekd.document.wizard.payment.cash,name",0,Document Cash Init,,0
model,"ekd.document.wizard.payment.init,name",0,Document Cash Init,,0
model,"ir.action,name",0,Action,Действие,0
model,"ir.action,name",act_documents_advance_form,Document advance of cash,,0
model,"ir.action,name",act_documents_advance_form_my,My of advance report,Мои авансовые отчеты,0
model,"ir.action,name",act_documents_advance_new,New advance report,Новый авансовый отчет,0
model,"ir.action,name",act_documents_bank_form,Document bank,Банковские документы,0
model,"ir.action,name",act_documents_cash_date_form,Document Cash (Current date),,0
model,"ir.action,name",act_documents_cash_expense_form,Document Cash (expense),Кассовый документ (Расход),0
model,"ir.action,name",act_documents_cash_expense_new,New Expense Cash,Приходный кассовый ордер,0
model,"ir.action,name",act_documents_cash_expense_period_form,Document Cash (expense),Кассовый документ (Расход),0
model,"ir.action,name",act_documents_cash_form,Document Cash,Документ (Касса),0
model,"ir.action,name",act_documents_cash_income_form,Document Cash (Income),Кассовый документ (Приход),0
model,"ir.action,name",act_documents_cash_income_new,New Income Cash,Расходный кассовый ордер,0
model,"ir.action,name",act_documents_cash_income_period_form,Document Cash (Income),Кассовый документ (Приход),0
model,"ir.action,name",act_documents_cash_period_form,Document Cash (Current period),Кассовый документ (Текущий период),0
model,"ir.action,name",act_documents_for_pay_form,All for payment,,0
model,"ir.action,name",act_documents_form,Document,Документ,0
model,"ir.action,name",act_documents_invoice_customer_form,Document of invoice (For Customer),Счет (Для Заказчика),0
model,"ir.action,name",act_documents_invoice_form,Document of invoice,Счет,0
model,"ir.action,name",act_documents_invoice_goods_customer_form,Document of invoice goods (For Customer),Для Заказчиков,0
model,"ir.action,name",act_documents_invoice_goods_form,Document of invoice goods,Товарные документы,0
model,"ir.action,name",act_documents_invoice_goods_input_new,New Invoice Goods from Supplier,Товарный документ от Поставщика,0
model,"ir.action,name",act_documents_invoice_goods_internal_form,Document of invoice goods (Internal Move),Внутреннее перемещение,0
model,"ir.action,name",act_documents_invoice_goods_output_new,New Invoice Goods for Customer,Товарный документ для Заказчика,0
model,"ir.action,name",act_documents_invoice_goods_supplier_form,Document of invoice goods (From Supplier),От Поставщиков,0
model,"ir.action,name",act_documents_invoice_input_new,New Invoice from Supplier,Счет от Поставщика,0
model,"ir.action,name",act_documents_invoice_output_new,New Invoice for Customer,Счет для Заказчика,0
model,"ir.action,name",act_documents_invoice_supplier_form,Document of invoice (From Supplier),Счет (От Поставщика),0
model,"ir.action,name",act_documents_invoice_tax_customer_form,Document of invoice_tax (For Customer),Для Заказчика,0
model,"ir.action,name",act_documents_invoice_tax_form,Document of invoice_tax,Счет-фактура,0
model,"ir.action,name",act_documents_invoice_tax_input_new,New invoice_tax from Supplier,Счет-фактура от Поставщика,0
model,"ir.action,name",act_documents_invoice_tax_output_new,New invoice_tax for Customer,Счет-фактура для Заказчика,0
model,"ir.action,name",act_documents_invoice_tax_supplier_form,Document of invoice_tax (From Supplier),,0
model,"ir.action,name",act_documents_letter_form,Document letter,,0
model,"ir.action,name",act_documents_order_form,Document order,Приказы,0
model,"ir.action,name",act_documents_request_confirm_form,Request on money for payment,,0
model,"ir.action,name",act_documents_request_form,Document request of cash,Заявка,0
model,"ir.action,name",act_documents_request_issued_form,Request for at issued,Заявки на выдачу,0
model,"ir.action,name",act_documents_request_request_form,Request for confirm,Заявки на Подтверждение,0
model,"ir.action,name",act_documents_template_form,Document Template,Шаблоны,0
model,"ir.action,name",act_my_documents_request_form,My request,Мои Заявки,0
model,"ir.action,name",act_payment_term_form,Payment Terms,Сроки платежей,0
model,"ir.action,name",act_payment_term_form2,Payment Terms,Сроки платежей,0
model,"ir.action,name",report_document_cash_expense,Document expense of Cash,,0
model,"ir.action,name",report_document_cash_income,Document Income of Cash ,,0
model,"ir.action,name",report_document_invoice00_01,Document Invoice (Main Form),,0
model,"ir.action,name",report_document_invoice00_02,Document Invoice (Other Form),,0
model,"ir.action,name",report_document_invoice_goods_01,Document Invoice Goods (Main Form),,0
model,"ir.action,name",report_document_invoice_tax_01,Document Invoice Tax (Main Form),,0
model,"ir.action,name",report_request_cash,Request of Cash,Заявка,0
model,"ir.action,name",wizard_document_open,Open Document,Открыть документ,0
model,"ir.action,name",wizard_document_payment,Payment of document 1,,0
model,"ir.action,name",wizard_document_payment2,Payment of document 2,,0
model,"ir.action,name",wizard_document_payment3,Payment of document 3,,0
model,"ir.action,name",wizard_document_payment4,Payment of document 4,,0
model,"ir.action,name",wizard_document_tree_open,Document Open (Tree Open),Открыть документ,0
model,"ir.action-res.group,name",0,Action - Group,Действие - Группы,0
model,"ir.action.act_window,name",0,Action act window,Действие окна,0
model,"ir.action.act_window.view,name",0,Action act window view,Действие окна вида,0
model,"ir.action.keyword,name",0,Action keyword,Действие ключевых слов,0
model,"ir.action.report,name",0,Action report,Действие отчета,0
model,"ir.action.url,name",0,Action URL,Действие URL,0
model,"ir.action.wizard,name",0,Action wizard,Действие мастера,0
model,"ir.action.wizard_size,name",0,Action Wizard Size,Действие мастера размера,0
model,"ir.attachment,name",0,Attachment,Вложение,0
model,"ir.cache,name",0,Cache,Кэш,0
model,"ir.cron,name",0,Cron,Планировщик,0
model,"ir.cron-company.company,name",0,ir.cron-company.company,Планировщик,0
model,"ir.date,name",0,Date,Дата,0
model,"ir.default,name",0,Default,По умолчанию,0
model,"ir.dictions,value",cash_ref_invoice,Invoice,Счет,0
model,"ir.dictions,value",cash_ref_letter,Letter,Письмо,0
model,"ir.dictions,value",cash_ref_order,Order,Приказ,0
model,"ir.dictions,value",cash_ref_request,Request on Money,Заявка на деньги,0
model,"ir.dictions,value",document_template_010,Contract with suppliers,Договора с поставщиками,0
model,"ir.dictions,value",document_template_020,Contract with customers,Договора с заказчиками,0
model,"ir.dictions,value",document_template_030,Contract with other organizations,Договора с прочими организациями,0
model,"ir.dictions,value",document_template_040,Contract with employees,Договора с сотрудниками,0
model,"ir.dictions,value",document_template_050,Documents of Fixed assets,Основные средства,0
model,"ir.dictions,value",document_template_060,Cash documents,Кассовые документы,0
model,"ir.dictions,value",document_template_070,Banking documents,,0
model,"ir.dictions,value",document_template_080,Request on Monies,,0
model,"ir.dictions,value",document_template_082,Request on Product,,0
model,"ir.dictions,value",document_template_084,Request on Service,,0
model,"ir.dictions,value",document_template_090,Advance Report,Авансовые отчеты,0
model,"ir.dictions,value",document_template_100,Power of attorney,Доверенность,0
model,"ir.dictions,value",document_template_110,Invoice from suppliers,Счет от Поставщика,0
model,"ir.dictions,value",document_template_120,Invoice to customers,Счет для Заказчика,0
model,"ir.dictions,value",document_template_140,Tax Invoice Input,Счет-фактура (От Поставщиков),0
model,"ir.dictions,value",document_template_150,Tax Invoice Output,Счет-фактура (Для Заказчиков),0
model,"ir.dictions,value",document_template_160,Input Goods,Приход товара,0
model,"ir.dictions,value",document_template_170,Move Goods,Перемещение товара,0
model,"ir.dictions,value",document_template_180,Output Goods,Расход товара,0
model,"ir.dictions,value",document_template_190,Orders,Приказы,0
model,"ir.dictions,value",document_template_200,Letters,Письма,0
model,"ir.dictions,value",documents_stock_line_product_ref_product,Product,ТМЦ,0
model,"ir.dictions,value",ekd_document_head_invoice_goods_ref_inovice,Invoice,Счет,0
model,"ir.dictions,value",ekd_document_head_invoice_goods_ref_inovice_goods,Invoice Goods,Товарный документ,0
model,"ir.dictions,value",ekd_document_head_invoice_goods_ref_inovice_tax,Invoice Tax,Счет-фактура,0
model,"ir.dictions,value",ekd_document_head_invoice_ref_inovice,Invoice,Счет,0
model,"ir.dictions,value",ekd_document_head_invoice_ref_inovice_goods,Invoice Goods,Товарный документ,0
model,"ir.dictions,value",ekd_document_head_invoice_ref_inovice_tax,Invoice Tax,Счет-фактура,0
model,"ir.dictions,value",ekd_document_head_invoice_ref_request,Request,Сообщение,0
model,"ir.dictions,value",ekd_document_head_invoice_tax_ref_inovice,Invoice,Счет,0
model,"ir.dictions,value",ekd_document_head_invoice_tax_ref_inovice_goods,Invoice Goods,Товарный документ,0
model,"ir.dictions,value",ekd_document_head_invoice_tax_ref_inovice_tax,Invoice Tax,Счет-фактура,0
model,"ir.dictions,value",request_invoice_ref_invoice,Invoice,Счет,0
model,"ir.dictions,value",request_invoice_ref_invoice_other,Invoice (Other),Счета (Прочие),0
model,"ir.dictions,value",request_invoice_ref_invoice_tax,Invoice Tax,Счет-фактура,0
model,"ir.dictions,value",request_ref_invoice,Invoice,Счет,0
model,"ir.dictions,value",request_ref_letter,Letter,Письмо,0
model,"ir.dictions,value",request_ref_order,Order,Приказ,0
model,"ir.export,name",0,Export,Экспорт,0
model,"ir.export.line,name",0,Export line,Экспорт строки,0
model,"ir.lang,name",0,Language,Язык,0
model,"ir.model,name",0,Model,Шаблон,0
